Project,Absolute Path,Feature
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums9.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnumsInterface.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnumsWithAssert.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnumsWithConsts.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnumsWithStaticFields.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestInnerEnums.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestInnerEnums.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestSwitchOverEnum.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestSwitchOverEnum.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestSwitchOverEnum2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestSwitchOverEnum2.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\fallback\TestFallbackManyNops.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\fallback\TestFallbackMode.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\MissingGenericsTypesTest.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestClassSignature.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGeneric8.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenerics.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenerics2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenerics3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenerics4.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenerics6.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenerics7.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenericsInArgs.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestGenericsMthOverride.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestImportGenericMap.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestMethodOverride.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\generics\TestOuterGeneric.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\inline\TestConstInline.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\inline\TestGetterInlineNegative.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\inline\TestInline.java","Test"
